chromosome	start	end	id	score@@peak	strand
chr1	17015715	17015803	ds_233601	4.85192@@17015779	+
chr1	17017971	17018032	ds_233614	3.85707@@17018009	+
chr1	17018239	17018298	ds_233617	3.59704@@17018275	+
chr1	17019754	17019820	ds_233625	4.43822@@17019767	+
chr1	17024766	17024816	ds_233640	4.43822@@17024779	+
chr1	17029832	17029904	ds_233667	3.85707@@17029835	+
chr1	17029938	17029998	ds_233668	6.93775@@17029959	+
chr1	17035170	17035326	ds_233681	6.98385@@17035212	+
chr1	17035546	17035604	ds_233684	4.02208@@17035574	+
chr1	17070461	17070513	ds_233810	4.07765@@17070468	+
chr1	17071366	17071461	ds_233813	4.43822@@17071439	+
chr1	17071552	17071661	ds_233815	6.90025@@17071569	+
chr1	17077241	17077300	ds_233832	4.46085@@17077242	+
chr1	17083012	17083068	ds_233834	8.36259@@17083041	+
chr1	17091583	17091650	ds_233842	6.55079@@17091617	+
chr1	17092010	17092151	ds_233844	5.85062@@17092104	+
chr1	17111946	17112123	ds_233892	5.66968@@17112018	+
chr1	17112145	17112448	ds_233893	8.17213@@17112364	+
chr1	17113010	17113074	ds_233896	3.85707@@17113051	+
chr1	17113575	17113661	ds_233898	7.89461@@17113601	+
chr1	17114765	17114845	ds_233905	5.50068@@17114776	+
chr1	17141524	17141595	ds_233950	6.60097@@17141580	+
chr1	17144996	17145076	ds_233963	6.60097@@17145061	+
chr1	17152476	17152531	ds_233973	3.85707@@17152508	+
chr1	17179460	17179530	ds_234001	4.43822@@17179468	+
chr1	17187904	17187998	ds_234014	6.55079@@17187950	+
chr1	17188028	17188093	ds_234015	3.85707@@17188040	+
chr1	17188112	17188275	ds_234016	6.93775@@17188136	+
chr1	17188491	17188547	ds_234017	4.85192@@17188503	+
chr1	17191638	17191703	ds_234021	3.85707@@17191654	+
chr1	17197331	17197401	ds_234056	4.85192@@17197379	+
chr1	17201607	17201688	ds_234065	6.05508@@17201668	+
chr1	17201703	17201803	ds_234066	6.80429@@17201740	+
chr1	17201849	17201910	ds_234067	4.53203@@17201869	+
chr1	17203685	17203776	ds_234071	9.47411@@17203748	+
chr1	17203802	17203896	ds_234072	4.36455@@17203823	+
chr1	17213841	17214101	ds_234091	8.05966@@17214034	+
chr1	17214250	17214304	ds_234093	5.65811@@17214283	+
chr1	17214315	17214383	ds_234094	7.3738@@17214323	+
chr1	17214413	17214512	ds_234095	5.43592@@17214436	+
chr1	17214573	17214630	ds_234096	4.07765@@17214608	+
chr1	17215744	17215809	ds_234103	4.43822@@17215765	+
chr1	17229202	17229292	ds_234124	6.45298@@17229269	+
chr1	17229311	17229391	ds_234125	5.65811@@17229321	+
chr1	17229482	17229559	ds_234126	6.78104@@17229501	+
chr1	17229599	17229662	ds_234127	4.43822@@17229631	+
chr1	17229742	17229807	ds_234128	5.362@@17229784	+
chr1	17229924	17229994	ds_234130	6.7083@@17229976	+
chr1	17230462	17230535	ds_234132	3.85707@@17230512	+
chr1	17234256	17234317	ds_234141	4.07765@@17234294	+
chr1	17239839	17239893	ds_234145	4.91068@@17239878	+
chr1	17255447	17255512	ds_234163	4.99457@@17255493	+
chr1	17255941	17256033	ds_234169	6.24276@@17256001	+
chr1	17257175	17257225	ds_234181	3.85707@@17257210	+
chr1	17259179	17259234	ds_234197	4.6598@@17259199	+
chr1	17259605	17259655	ds_234199	5.31054@@17259641	+
chr1	17259673	17259725	ds_234200	3.85707@@17259702	+
chr1	17259751	17259817	ds_234201	4.6598@@17259799	+
chr1	17261148	17261217	ds_234214	7.13566@@17261157	+
chr1	17261988	17262051	ds_234219	5.65811@@17262012	+
chr1	17262971	17263022	ds_234228	4.85192@@17262980	+
chr1	17263889	17263955	ds_234238	4.6598@@17263934	+
chr1	17264365	17264416	ds_234244	6.30985@@17264395	+
chr1	17265038	17265103	ds_234249	4.99457@@17265084	+
chr1	17267985	17268062	ds_234254	7.70931@@17268027	+
chr1	17268095	17268148	ds_234255	4.98199@@17268128	+
chr1	17278915	17278970	ds_234263	5.78926@@17278948	+
chr1	17279708	17279762	ds_234267	4.43822@@17279739	+
chr1	17281972	17282023	ds_234271	6.7572@@17282000	+
chr1	17282224	17282328	ds_234273	4.6598@@17282306	+
chr1	17282442	17282494	ds_234276	4.43822@@17282472	+
chr1	17282533	17282613	ds_234277	6.02046@@17282534	+
chr1	17289283	17289376	ds_234282	5.83085@@17289329	+
chr1	17290603	17290684	ds_234287	7.36238@@17290665	+
chr1	17299919	17299987	ds_234303	7.80441@@17299943	+
chr1	17300002	17300055	ds_234304	4.43822@@17300032	+
chr1	17308572	17308623	ds_234330	4.43822@@17308586	+
chr1	17312521	17312594	ds_234338	5.17322@@17312533	+
chr1	17312619	17312673	ds_234339	6.41517@@17312658	+
chr1	17313180	17313231	ds_234343	6.17239@@17313209	+
chr1	17318261	17318412	ds_234368	5.17322@@17318276	+
chr1	17324077	17324135	ds_234380	7.20075@@17324087	+
chr1	17324695	17324768	ds_234388	6.30985@@17324733	+
chr1	17333119	17333220	ds_234412	3.6824@@17333197	+
chr1	17341603	17341661	ds_234425	8.57551@@17341629	+
chr1	17361882	17361935	ds_234462	3.85707@@17361882	+
chr1	17363864	17363916	ds_234470	3.85707@@17363871	+
chr1	17369004	17369125	ds_234479	6.42583@@17369053	+
chr1	17369630	17369800	ds_234483	6.27515@@17369779	+
chr1	17381475	17381566	ds_234488	5.85062@@17381479	+
chr1	17381959	17382059	ds_234491	8.40998@@17381997	+
chr1	17384356	17384516	ds_234494	6.67814@@17384387	+
chr1	17404463	17404591	ds_234512	5.43592@@17404480	+
chr1	17404632	17404691	ds_234513	6.30985@@17404650	+
chr1	17431043	17431171	ds_234570	5.82027@@17431129	+
chr1	17439331	17439404	ds_234582	7.32922@@17439349	+
chr1	17449805	17449877	ds_234597	5.9947@@17449845	+
chr1	17473117	17473185	ds_234649	4.17653@@17473146	+
chr1	17483073	17483181	ds_234657	4.85192@@17483147	+
chr1	17486180	17486230	ds_234663	3.85707@@17486217	+
chr1	17489995	17490069	ds_234668	6.55079@@17490049	+
chr1	17505262	17505371	ds_234697	4.43822@@17505297	+
chr1	17511159	17511392	ds_234704	8.43911@@17511211	+
chr1	17515943	17515998	ds_234716	6.60777@@17515976	+
chr1	17516018	17516092	ds_234717	6.23165@@17516069	+
chr1	17524123	17524175	ds_234744	4.43822@@17524141	+
chr1	17524481	17524546	ds_234748	3.85707@@17524523	+
chr1	17528695	17528923	ds_234754	7.07049@@17528708	+
chr1	17529031	17529109	ds_234756	4.70717@@17529070	+
chr1	17529620	17529713	ds_234764	5.00809@@17529658	+
chr1	17529735	17529795	ds_234765	3.85707@@17529774	+
chr1	17530412	17530509	ds_234773	5.43592@@17530454	+
chr1	17530543	17530610	ds_234774	7.11705@@17530559	+
chr1	17531589	17531639	ds_234787	4.17653@@17531592	+
chr1	17531968	17532035	ds_234791	4.43822@@17532017	+
chr1	17532064	17532114	ds_234792	4.17653@@17532091	+
chr1	17532307	17532389	ds_234793	4.51591@@17532366	+
chr1	17532767	17532819	ds_234797	7.21949@@17532797	+
chr1	17533115	17533241	ds_234801	5.7817@@17533151	+
chr1	17534600	17534664	ds_234815	5.17322@@17534646	+
chr1	17534924	17535002	ds_234817	4.43822@@17534925	+
chr1	17535302	17535484	ds_234822	5.78926@@17535319	+
chr1	17535512	17535567	ds_234823	5.65811@@17535525	+
chr1	17535638	17535866	ds_234825	7.07049@@17535651	+
chr1	17535975	17536052	ds_234827	5.56793@@17536004	+
chr1	17536089	17536148	ds_234828	9.00932@@17536116	+
chr1	17540764	17540895	ds_234831	4.4541@@17540791	+
chr1	17540929	17540990	ds_234832	7.5736@@17540948	+
chr1	17541041	17541155	ds_234833	4.85192@@17541108	+
chr1	17541213	17541311	ds_234834	3.59704@@17541288	+
chr1	17541327	17541491	ds_234835	6.43534@@17541363	+
chr1	17544068	17544296	ds_234845	7.60511@@17544251	+
chr1	17544317	17544476	ds_234846	5.22046@@17544367	+
chr1	17544577	17544800	ds_234848	6.53218@@17544674	+
chr1	17547314	17547542	ds_234859	7.60511@@17547497	+
chr1	17547563	17547721	ds_234860	5.22046@@17547613	+
chr1	17547822	17548045	ds_234862	6.53218@@17547919	+
chr1	17554559	17554633	ds_234881	5.02148@@17554581	+
chr1	17554671	17554738	ds_234882	3.85707@@17554673	+
chr1	17555698	17555838	ds_234886	5.85062@@17555705	+
chr1	17560851	17560916	ds_234894	5.31054@@17560868	+
chr1	17571018	17571098	ds_234913	3.85707@@17571046	+
chr1	17571655	17571782	ds_234918	5.65811@@17571760	+
chr1	17571993	17572048	ds_234921	6.93775@@17572021	+
chr1	17605950	17606019	ds_234957	8.86595@@17605989	+
chr1	17611702	17611766	ds_234970	6.7083@@17611748	+
chr1	17615292	17615342	ds_234976	4.85192@@17615319	+
chr1	17620976	17621032	ds_234982	4.11374@@17621015	+
chr1	17624864	17624956	ds_235000	4.85192@@17624934	+
chr1	17632854	17632909	ds_235022	6.92019@@17632872	+
chr1	17638800	17639051	ds_235030	7.32598@@17638992	+
chr1	17640513	17640566	ds_235039	6.30985@@17640534	+
chr1	17640689	17640860	ds_235041	4.43822@@17640741	+
chr1	17640970	17641112	ds_235043	8.20776@@17641001	+
chr1	17641449	17641501	ds_235045	5.65811@@17641473	+
chr1	17641541	17641793	ds_235046	9.51789@@17641753	+
chr1	17641840	17641926	ds_235047	8.13561@@17641900	+
chr1	17655294	17655348	ds_235065	4.43822@@17655314	+
chr1	17656866	17656967	ds_235070	4.58964@@17656899	+
chr1	17657453	17657511	ds_235073	5.65811@@17657494	+
chr1	17659708	17659972	ds_235094	5.62337@@17659810	+
chr1	17659987	17660169	ds_235095	6.80472@@17660141	+
chr1	17660181	17660281	ds_235096	5.95944@@17660207	+
chr1	17666068	17666127	ds_235113	6.33907@@17666101	+
chr1	17666173	17666266	ds_235115	5.11657@@17666235	+
chr1	17668288	17668347	ds_235119	5.43592@@17668299	+
chr1	17673565	17673749	ds_235136	6.8503@@17673627	+
chr1	17677105	17677165	ds_235147	5.47541@@17677116	+
chr1	17677506	17677556	ds_235152	8.13561@@17677535	+
chr1	17680590	17680674	ds_235172	4.17653@@17680623	+
chr1	17680729	17680791	ds_235173	5.43592@@17680736	+
chr1	17682067	17682157	ds_235180	5.85062@@17682125	+
chr1	17686628	17686743	ds_235189	5.70801@@17686729	+
chr1	17689639	17689701	ds_235194	4.17653@@17689678	+
chr1	17689716	17689897	ds_235195	9.29881@@17689774	+
chr1	17689921	17690060	ds_235196	7.2655@@17690024	+
chr1	17690410	17690463	ds_235200	8.11637@@17690436	+
chr1	17690490	17690616	ds_235201	7.00755@@17690593	+
chr1	17714401	17714468	ds_235224	6.30744@@17714444	+
chr1	17761096	17761148	ds_235255	3.85707@@17761104	+
chr1	17813771	17813853	ds_235303	3.76194@@17813819	+
chr1	17821032	17821117	ds_235309	3.75855@@17821065	+
chr1	17821403	17821511	ds_235311	7.0202@@17821488	+
chr1	17822744	17822848	ds_235314	6.55079@@17822781	+
chr1	17823705	17823955	ds_235319	7.24257@@17823812	+
chr1	17823989	17824158	ds_235320	6.53218@@17824042	+
chr1	17824789	17824840	ds_235324	4.5062@@17824822	+
chr1	17831254	17831415	ds_235335	8.64179@@17831392	+
chr1	17836482	17836550	ds_235341	4.43822@@17836491	+
chr1	17838176	17838336	ds_235347	4.26911@@17838255	+
chr1	17843121	17843182	ds_235364	4.85192@@17843124	+
chr1	17845128	17845198	ds_235378	5.17322@@17845140	+
chr1	17854800	17854857	ds_235393	3.85707@@17854837	+
chr1	17856296	17856369	ds_235398	5.85062@@17856308	+
chr1	17856397	17856458	ds_235399	7.09819@@17856424	+
chr1	17863155	17863223	ds_235404	5.43592@@17863201	+
chr1	17873938	17874068	ds_235425	6.62293@@17873949	+
chr1	17900792	17900852	ds_235452	4.36822@@17900804	+
chr1	17901640	17901721	ds_235456	5.4819@@17901662	+
chr1	17936973	17937067	ds_235496	4.40376@@17937050	+
chr1	17937165	17937252	ds_235497	4.34686@@17937185	+
chr1	17937699	17937773	ds_235503	5.43392@@17937751	+
chr1	17949362	17949414	ds_235527	3.85707@@17949396	+
chr1	17955024	17955088	ds_235536	4.43822@@17955053	+
chr1	17978966	17979060	ds_235565	6.28783@@17979028	+
chr1	18002266	18002338	ds_235588	6.92362@@18002328	+
chr1	18002443	18002501	ds_235589	4.22818@@18002461	+
chr1	18006969	18007041	ds_235609	6.92362@@18007031	+
chr1	18014687	18014749	ds_235628	4.93447@@18014704	+
chr1	18018365	18018429	ds_235664	3.79914@@18018409	+
chr1	18019743	18019806	ds_235669	5.70546@@18019753	+
chr1	18020242	18020362	ds_235671	7.17219@@18020306	+
chr1	18020433	18020595	ds_235673	6.65768@@18020573	+
chr1	18020640	18020695	ds_235674	5.65811@@18020672	+
chr1	18055939	18055996	ds_235709	6.49422@@18055969	+
chr1	18088811	18088865	ds_235733	3.86062@@18088844	+
chr1	18089477	18089589	ds_235739	6.55079@@18089518	+
chr1	18093580	18093644	ds_235743	6.7083@@18093596	+
chr1	18093659	18093758	ds_235744	5.75757@@18093702	+
chr1	18094709	18094794	ds_235749	6.93775@@18094732	+
chr1	18094863	18095041	ds_235751	8.32594@@18094887	+
chr1	18099987	18100045	ds_235769	6.8503@@18100012	+
chr1	18110832	18111065	ds_235782	7.29289@@18110838	+
chr1	18111265	18111361	ds_235785	8.98899@@18111292	+
chr1	18130391	18130457	ds_235799	6.0729@@18130413	+
chr1	18131884	18131960	ds_235803	5.17322@@18131929	+
chr1	18155184	18155268	ds_235821	4.34737@@18155255	+
chr1	18158464	18158537	ds_235833	4.27231@@18158468	+
chr1	18164254	18164312	ds_235853	4.71734@@18164295	+
chr1	18164374	18164441	ds_235854	5.43592@@18164379	+
chr1	18164534	18164593	ds_235855	8.60505@@18164569	+
chr1	18164797	18164899	ds_235856	5.72992@@18164835	+
chr1	18192205	18192283	ds_235870	7.45707@@18192251	+
chr1	18192296	18192436	ds_235871	5.12439@@18192359	+
chr1	18192595	18192673	ds_235875	9.19892@@18192650	+
chr1	18213911	18213965	ds_235889	4.43822@@18213951	+
chr1	18214412	18214502	ds_235892	7.4352@@18214461	+
chr1	18225266	18225392	ds_235913	8.32594@@18225340	+
chr1	18226557	18226617	ds_235919	6.02046@@18226574	+
chr1	18226722	18226783	ds_235921	5.17322@@18226744	+
chr1	18257333	18257398	ds_235956	3.85707@@18257364	+
chr1	18270399	18270479	ds_235979	3.97154@@18270442	+
chr1	18282144	18282455	ds_235995	7.65758@@18282152	+
chr1	18291875	18291942	ds_236013	3.85707@@18291930	+
chr1	18297528	18297682	ds_236033	7.39662@@18297659	+
chr1	18320611	18320670	ds_236079	3.86597@@18320633	+
chr1	18324845	18324915	ds_236088	6.02046@@18324869	+
chr1	18352293	18352343	ds_236134	4.6598@@18352306	+
chr1	18380416	18380478	ds_236156	6.17239@@18380462	+
chr1	18380493	18380547	ds_236157	5.17322@@18380519	+
chr1	18386394	18386476	ds_236164	9.52312@@18386460	+
chr1	18386556	18386615	ds_236166	3.69395@@18386594	+
chr1	18386935	18387185	ds_236170	5.7087@@18387116	+
chr1	18387222	18387474	ds_236171	7.24859@@18387370	+
chr1	18388799	18388860	ds_236173	5.02148@@18388812	+
chr1	18416514	18416575	ds_236205	3.85707@@18416538	+
chr1	18416769	18416838	ds_236206	3.85707@@18416787	+
chr1	18456842	18456967	ds_236263	6.60523@@18456905	+
chr1	18457142	18457259	ds_236264	5.74146@@18457199	+
chr1	18457608	18457673	ds_236266	8.20776@@18457625	+
chr1	18458207	18458269	ds_236268	3.85707@@18458216	+
chr1	18549468	18549633	ds_236359	6.57455@@18549561	+
chr1	18567505	18567570	ds_236383	3.85707@@18567533	+
chr1	18580230	18580388	ds_236388	7.85021@@18580319	+
chr1	18580427	18580501	ds_236389	7.24257@@18580478	+
chr1	18580718	18580777	ds_236392	6.02046@@18580734	+
chr1	18581419	18581578	ds_236396	8.57357@@18581460	+
chr1	18588560	18588643	ds_236409	5.43592@@18588567	+
chr1	18598920	18598977	ds_236413	4.43822@@18598924	+
chr1	18599020	18599079	ds_236414	4.97634@@18599059	+
chr1	18603501	18603582	ds_236428	5.55128@@18603508	+
chr1	18632868	18632935	ds_236452	5.81296@@18632899	+
chr1	18640765	18640840	ds_236463	4.43822@@18640777	+
chr1	18643730	18643843	ds_236475	5.17322@@18643786	+
chr1	18643935	18644003	ds_236476	8.22524@@18643986	+
chr1	18656775	18656844	ds_236501	3.85707@@18656836	+
chr1	18698434	18698487	ds_236576	7.48893@@18698455	+
chr1	18745271	18745323	ds_236613	5.10999@@18745302	+
chr1	18747866	18747929	ds_236623	4.85192@@18747906	+
chr1	18792095	18792146	ds_236670	4.71114@@18792124	+
chr1	18806907	18806981	ds_236703	9.05965@@18806942	+
chr1	18807245	18807331	ds_236705	7.30968@@18807308	+
chr1	18807429	18807488	ds_236706	4.85192@@18807450	+
chr1	18839919	18839990	ds_236732	4.85192@@18839953	+
chr1	18844222	18844279	ds_236748	3.85707@@18844242	+
chr1	18849280	18849339	ds_236760	6.00877@@18849325	+
chr1	18859546	18859596	ds_236784	6.65768@@18859555	+
chr1	18872513	18872580	ds_236802	5.43592@@18872550	+
chr1	18887980	18888043	ds_236818	6.57827@@18888020	+
chr1	18894927	18894986	ds_236826	3.64079@@18894970	+
chr1	18895205	18895263	ds_236829	5.39458@@18895237	+
chr1	18906289	18906467	ds_236840	8.09813@@18906354	+
chr1	18906486	18906558	ds_236841	6.69163@@18906501	+
chr1	18927403	18927458	ds_236863	3.85707@@18927403	+
chr1	18934414	18934479	ds_236878	3.85707@@18934414	+
chr1	18950005	18950080	ds_236896	4.43822@@18950056	+
chr1	18957324	18957400	ds_236905	5.27368@@18957341	+
chr1	18962070	18962128	ds_236906	4.26911@@18962106	+
chr1	18962310	18962383	ds_236908	4.61004@@18962326	+
chr1	18964137	18964216	ds_236924	5.51384@@18964151	+
chr1	18964870	18964929	ds_236930	4.43822@@18964913	+
chr1	18965097	18965163	ds_236933	4.85192@@18965119	+
chr1	18965232	18965284	ds_236934	3.85707@@18965242	+
chr1	18969468	18969522	ds_236972	4.43822@@18969500	+
chr1	18969759	18969819	ds_236974	5.65811@@18969766	+
chr1	18969852	18969905	ds_236975	4.43822@@18969889	+
chr1	18970507	18970563	ds_236980	5.2662@@18970544	+
chr1	18970936	18971022	ds_236985	4.8816@@18970957	+
chr1	18971295	18971352	ds_236988	3.85707@@18971330	+
chr1	18981575	18981767	ds_237007	5.85062@@18981615	+
chr1	18982279	18982334	ds_237011	3.85707@@18982311	+
chr1	18982349	18982403	ds_237012	5.85062@@18982361	+
chr1	18983688	18983752	ds_237019	5.65811@@18983729	+
chr1	18986461	18986512	ds_237027	3.90167@@18986487	+
chr1	18989494	18989594	ds_237033	6.20297@@18989571	+
chr1	19022875	19022931	ds_237039	5.43592@@19022894	+
chr1	19023529	19023605	ds_237045	3.85707@@19023558	+
chr1	19023712	19023785	ds_237048	4.85192@@19023731	+
chr1	19023798	19023924	ds_237049	7.65758@@19023817	+
chr1	19023937	19023988	ds_237050	5.65811@@19023946	+
chr1	19024041	19024162	ds_237052	6.93775@@19024092	+
chr1	19024285	19024345	ds_237053	3.85707@@19024302	+
chr1	19026969	19027051	ds_237062	5.64983@@19027029	+
chr1	19051246	19051362	ds_237081	4.85192@@19051270	+
chr1	19063572	19063669	ds_237102	4.79171@@19063588	+
chr1	19063823	19063874	ds_237103	4.51126@@19063852	+
chr1	19072824	19072888	ds_237116	4.85192@@19072838	+
chr1	19073069	19073168	ds_237119	6.8503@@19073135	+
chr1	19073179	19073230	ds_237120	6.7572@@19073207	+
chr1	19073245	19073455	ds_237121	7.4352@@19073303	+
chr1	19073766	19073866	ds_237124	5.85062@@19073785	+
chr1	19086426	19086482	ds_237137	3.92358@@19086459	+
chr1	19114599	19114666	ds_237149	3.85707@@19114629	+
chr1	19134810	19134902	ds_237167	3.85707@@19134842	+
chr1	19145607	19145663	ds_237182	3.93438@@19145625	+
chr1	19148409	19148470	ds_237200	8.57812@@19148448	+
chr1	19158281	19158332	ds_237220	3.97653@@19158318	+
chr1	19172378	19172455	ds_237244	4.5644@@19172434	+
chr1	19184559	19184641	ds_237268	3.85707@@19184582	+
chr1	19197919	19197969	ds_237288	5.48318@@19197926	+
chr1	19198180	19198245	ds_237291	7.30968@@19198197	+
chr1	19219974	19220024	ds_237315	4.67354@@19219989	+
chr1	19248584	19248654	ds_237339	4.11487@@19248624	+
chr1	19248695	19248769	ds_237341	3.96495@@19248753	+
chr1	19318226	19318358	ds_237386	5.85062@@19318304	+
chr1	19319556	19319613	ds_237392	4.85192@@19319590	+
chr1	19319752	19319810	ds_237394	3.85707@@19319786	+
chr1	19319821	19319896	ds_237395	6.43534@@19319875	+
chr1	19336276	19336373	ds_237409	5.20516@@19336354	+
chr1	19338554	19338613	ds_237430	3.64723@@19338593	+
chr1	19339580	19339673	ds_237439	4.43087@@19339621	+
chr1	19339795	19339861	ds_237442	4.19297@@19339806	+
chr1	19352741	19352797	ds_237474	4.85192@@19352775	+
chr1	19352835	19352903	ds_237475	6.11483@@19352877	+
chr1	19368579	19368660	ds_237488	8.27647@@19368615	+
chr1	19371456	19371520	ds_237496	4.43822@@19371491	+
chr1	19374632	19374693	ds_237503	5.22046@@19374663	+
chr1	19380669	19380734	ds_237524	3.88376@@19380680	+
chr1	19388212	19388305	ds_237529	5.17322@@19388282	+
chr1	19389582	19389752	ds_237531	6.66865@@19389725	+
chr1	19403345	19403435	ds_237544	4.85785@@19403411	+
chr1	19424837	19424918	ds_237559	4.43822@@19424866	+
chr1	19425046	19425120	ds_237561	5.96603@@19425063	+
chr1	19428900	19428972	ds_237571	3.85707@@19428916	+
chr1	19462174	19462235	ds_237609	3.85707@@19462198	+
chr1	19505791	19505898	ds_237672	3.90167@@19505845	+
chr1	19560144	19560209	ds_237740	3.85707@@19560172	+
chr1	19576402	19576461	ds_237756	4.43822@@19576438	+
chr1	19576474	19576545	ds_237757	5.85062@@19576484	+
chr1	19576623	19576698	ds_237759	6.55079@@19576642	+
chr1	19577054	19577265	ds_237760	8.73284@@19577144	+
chr1	19577338	19577519	ds_237762	7.65758@@19577473	+
chr1	19577545	19577666	ds_237763	7.46494@@19577643	+
chr1	19577735	19577957	ds_237764	7.65758@@19577911	+
chr1	19578023	19578100	ds_237766	7.46494@@19578077	+
chr1	19578169	19578273	ds_237767	5.75757@@19578191	+
chr1	19606235	19606289	ds_237807	3.85707@@19606252	+
chr1	19642618	19642668	ds_237822	4.85192@@19642637	+
chr1	19651442	19651492	ds_237835	5.17322@@19651458	+
chr1	19666393	19666460	ds_237864	8.56895@@19666411	+
chr1	19678719	19678778	ds_237888	5.89499@@19678755	+
chr1	19679397	19679452	ds_237892	3.60885@@19679433	+
chr1	19716308	19716398	ds_237941	4.17653@@19716376	+
chr1	19720768	19720834	ds_237953	3.73284@@19720811	+
chr1	19732017	19732109	ds_237989	7.9163@@19732020	+
